ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
119,Michael Holton,Michael Holton,PG-SG,24,TOT,28,512,10.1,.471,.069,.251,2.4,5.0,3.6,14.8,2.3,0.0,12.2,17.5,,0.0,0.2,0.2,.019,,-2.7,-0.8,-3.4,-0.2
120,Phil Hubbard,Phil Hubbard,SF,29,CLE,CLE,23,640,9.7,.530,.005,.566,8.3,12.4,10.4,6.2,1.5,0.3,21.1,20.0,,-0.3,0.5,0.2,.015,,-2.8,-0.8,-3.5,-0.2
121,Alfredrick Hughes,Alfredrick Hughes,SG,23,SAS,SAS,68,866,8.2,.435,.046,.226,6.6,8.2,7.4,9.6,1.4,0.3,13.3,21.9,,-1.0,0.5,-0.5,-0.029,,-3.6,-2.1,-5.7,-0.8
122,Jay Humphries,Jay Humphries,PG,23,PHO,PHO,82,2733,12.6,.534,.039,.350,2.5,8.2,5.5,25.3,2.2,0.2,18.3,15.1,,2.4,2.4,4.8,.084,,-0.9,0.3,-0.6,0.9
123,Geoff Huston,Geoff Huston,PG,28,GSW,GSW,82,1208,13.7,.550,.022,.337,0.9,5.1,2.9,35.1,1.4,0.2,20.9,12.9,,1.7,0.1,1.8,.072,,0.9,-1.9,-1.0,0.3
124,Marc Iavaroni,Marc Iavaroni,PF,29,TOT,68,1014,8.7,.502,.008,.471,7.2,15.8,11.6,10.3,1.5,0.9,19.6,14.6,,-0.1,1.1,1.0,.046,,-3.6,0.4,-3.2,-0.3
125,Clemon Johnson,Clemon Johnson,C,29,PHI,PHI,75,1069,10.4,.505,.000,.363,11.1,15.6,13.3,1.8,1.0,3.3,12.8,11.2,,0.7,1.2,2.0,.088,,-1.8,0.3,-1.6,0.1
126,Dennis Johnson*,Dennis Johnson,PG,31,BOS,BOS,78,2732,14.7,.509,.040,.280,3.0,7.5,5.4,22.0,1.9,0.7,12.7,20.5,,3.0,3.7,6.7,.118,,0.0,0.5,0.5,1.8
127,Eddie Johnson,Eddie Johnson,SF,26,SAC,SAC,82,2514,15.8,.523,.015,.262,7.8,11.0,9.4,13.2,1.0,0.4,11.6,26.6,,2.7,1.4,4.0,.077,,0.8,-1.9,-1.1,0.6
128,Eddie Johnson,Eddie Johnson,SG,30,TOT,71,1477,13.5,.514,.137,.250,2.2,6.8,4.5,33.0,0.6,0.1,17.9,23.2,,0.8,0.7,1.5,.049,,1.0,-2.6,-1.6,0.1
129,Frank Johnson,Frank Johnson,PG,27,WSB,WSB,14,402,13.7,.495,.019,.351,1.9,5.6,3.8,28.6,1.3,0.1,14.0,21.5,,0.2,0.3,0.5,.064,,-0.7,-1.3,-2.0,0.0
130,George Johnson,George Johnson,C,37,SEA,SEA,41,264,10.7,.583,.000,.696,11.4,15.6,13.4,6.2,1.1,8.5,31.8,7.0,,0.1,0.5,0.6,.103,,-3.2,4.1,0.9,0.2
131,George Johnson,George Johnson,PF,29,WSB,WSB,2,7,11.5,.515,.000,.667,15.5,15.4,15.5,0.0,0.0,0.0,20.5,29.1,,0.0,0.0,0.0,.025,,-2.1,-3.0,-5.1,0.0
132,Ken Johnson,Ken Johnson,PF,23,POR,POR,64,815,9.3,.523,.000,.397,12.5,21.3,16.9,3.0,0.7,1.5,19.0,15.1,,0.0,0.8,0.8,.044,,-3.6,-1.4,-4.9,-0.6
133,Magic Johnson*,Magic Johnson,PG,26,LAL,LAL,72,2578,24.0,.610,.047,.473,3.9,14.3,9.4,45.1,2.0,0.3,19.8,21.6,,9.0,3.1,12.1,.226,,6.0,0.7,6.7,5.7
134,Marques Johnson,Marques Johnson,SG,29,LAC,LAC,75,2605,18.9,.555,.012,.326,6.5,11.2,8.8,17.5,1.9,1.0,11.8,24.0,,4.8,1.1,5.9,.108,,2.4,-0.7,1.7,2.5
135,Mickey Johnson,Mickey Johnson,PF,33,NJN,NJN,79,1574,11.8,.505,.047,.460,6.9,16.7,11.8,18.1,2.0,0.9,21.3,19.6,,-0.1,1.9,1.8,.055,,-2.0,0.7,-1.4,0.3
136,Steve Johnson,Steve Johnson,C,28,SAS,SAS,71,1828,16.8,.667,.000,.651,9.2,19.4,14.4,7.3,1.1,2.0,20.6,20.4,,3.0,1.9,4.9,.128,,-0.5,0.1,-0.4,0.7
137,Vinnie Johnson,Vinnie Johnson,SG,29,DET,DET,79,1978,17.0,.503,.013,.215,6.2,5.9,6.1,19.1,1.9,0.6,7.5,23.3,,3.4,1.4,4.7,.115,,1.7,-0.2,1.4,1.7
138,Bobby Jones*,Bobby Jones,PF,34,PHI,PHI,70,1519,11.8,.612,.003,.429,3.6,8.8,6.2,11.2,1.5,1.9,18.3,13.0,,1.9,1.4,3.2,.102,,-0.5,0.9,0.4,0.9
139,Caldwell Jones,Caldwell Jones,C,35,POR,POR,80,1437,9.7,.588,.028,.591,8.3,19.8,14.0,6.3,1.2,2.4,24.2,11.6,,0.8,1.6,2.3,.078,,-2.8,0.6,-2.2,-0.1
140,Charles Jones,Charles Jones,C,28,WSB,WSB,81,1609,10.5,.535,.004,.339,8.2,13.3,10.8,6.3,1.7,4.6,19.6,9.4,,0.6,2.6,3.2,.096,,-2.6,3.0,0.4,1.0
141,Charles Jones,Charles Jones,PF,24,PHO,PHO,43,742,10.0,.483,.006,.598,10.5,19.1,15.0,8.9,2.0,1.9,21.6,14.2,,-0.3,1.0,0.6,.042,,-2.2,1.0,-1.2,0.2
142,Earl Jones,Earl Jones,C,25,MIL,MIL,12,43,2.0,.472,.000,.333,10.5,15.4,13.0,11.7,0.0,1.4,33.7,19.4,,-0.1,0.1,0.0,-0.055,,-10.7,-0.7,-11.5,-0.1
143,Edgar Jones,Edgar Jones,PF,29,CLE,CLE,53,1011,15.8,.572,.062,.481,7.8,14.8,11.3,6.4,1.4,2.1,12.5,20.7,,1.6,1.0,2.6,.122,,0.0,0.5,0.5,0.6
144,Ozell Jones,Ozell Jones,C,25,LAC,LAC,3,18,-7.1,.000,.000,.000,0.0,12.5,6.1,0.0,5.2,3.0,60.0,11.1,,-0.1,0.0,-0.1,-0.249,,-16.0,2.6,-13.4,-0.1
145,Michael Jordan*,Michael Jordan,SG,22,CHI,CHI,18,451,27.5,.533,.055,.381,5.6,10.7,8.0,21.7,3.9,2.7,10.5,38.6,,1.0,0.5,1.5,.160,,7.5,2.2,9.7,1.3
146,Yvon Joseph,Yvon Joseph,C,28,NJN,NJN,1,5,12.8,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,.309,,0.4,0.4,0.7,0.0
147,Harold Keeling,Harold Keeling,SG,22,DAL,DAL,20,75,16.1,.487,.000,.359,4.5,4.3,4.4,19.3,4.4,0.0,13.4,28.4,,0.0,0.1,0.1,.041,,-2.6,-0.1,-2.8,0.0
148,Rich Kelley,Rich Kelley,C,32,SAC,SAC,37,324,11.0,.631,.041,.449,10.2,18.0,14.1,16.4,1.5,0.5,27.3,10.1,,0.4,0.3,0.7,.104,,-1.6,1.2,-0.3,0.1
149,Clark Kellogg,Clark Kellogg,PF,24,IND,IND,19,568,18.2,.516,.044,.235,9.8,22.2,16.1,16.0,2.3,0.8,15.8,27.8,,0.0,0.9,0.9,.080,,0.7,0.5,1.1,0.5
150,Jerome Kersey,Jerome Kersey,SF,23,POR,POR,79,1217,18.5,.589,.013,.487,12.7,14.6,13.6,9.8,3.2,1.5,16.5,22.2,,2.0,1.6,3.6,.143,,0.6,0.5,1.1,0.9
151,Albert King,Albert King,SF,26,NJN,NJN,73,1998,13.3,.498,.024,.211,6.5,14.1,10.3,13.4,1.3,0.7,14.7,24.6,,0.0,1.9,1.9,.045,,-1.1,-1.1,-2.2,-0.1
152,Greg Kite,Greg Kite,C,24,BOS,BOS,64,464,4.6,.384,.011,.429,8.9,20.7,15.2,4.2,0.3,3.3,22.8,12.4,,-0.7,0.8,0.1,.007,,-6.3,0.3,-6.0,-0.5
153,Joe Kleine,Joe Kleine,C,24,SAC,SAC,80,1180,9.7,.516,.000,.378,10.9,24.8,17.9,5.1,1.0,1.6,21.1,17.4,,-0.4,1.3,0.9,.037,,-4.4,-0.5,-5.0,-0.9
154,Jon Koncak,Jon Koncak,C,22,ATL,ATL,82,1695,13.0,.539,.002,.495,11.2,19.2,15.2,4.5,1.0,2.4,14.9,17.9,,1.4,2.4,3.7,.106,,-2.1,0.2,-1.9,0.0
155,Mitch Kupchak,Mitch Kupchak,PF,31,LAL,LAL,55,783,10.7,.542,.004,.436,10.5,16.9,13.8,2.7,0.7,0.5,17.3,19.1,,0.3,0.8,1.1,.069,,-3.0,-1.8,-4.7,-0.5
156,Bill Laimbeer,Bill Laimbeer,C,28,DET,DET,82,2891,17.6,.545,.013,.288,10.9,28.9,19.7,6.6,0.9,1.3,9.6,18.7,,5.4,3.8,9.2,.153,,1.3,-0.7,0.6,1.9
157,Jeff Lamp,Jeff Lamp,SF,26,TOT,74,1321,13.2,.531,.058,.259,4.6,12.3,8.5,12.3,1.4,0.2,10.6,19.5,,1.6,1.3,3.0,.108,,-0.7,-0.5,-1.1,0.3
158,Allen Leavell,Allen Leavell,PG,28,HOU,HOU,74,1190,15.6,.553,.146,.345,0.5,5.6,3.0,25.4,2.3,0.4,14.3,20.2,,2.1,0.9,3.0,.122,,0.5,-0.3,0.2,0.7
159,Keith Lee,Keith Lee,PF,23,CLE,CLE,58,1197,12.0,.510,.024,.253,10.7,21.7,16.2,7.7,1.1,1.8,15.6,17.1,,0.5,1.4,1.9,.075,,-2.5,-0.1,-2.6,-0.2
160,Ronnie Lester,Ronnie Lester,PG,27,LAL,LAL,27,222,6.7,.555,.058,.365,0.0,4.9,2.6,28.6,1.9,0.7,41.0,18.6,,-0.4,0.2,-0.2,-0.050,,-4.2,-2.1,-6.2,-0.2
161,Fat Lever,Fat Lever,PG,25,DEN,DEN,78,2616,15.7,.473,.036,.172,5.2,11.9,8.4,29.4,3.1,0.3,15.5,19.9,,0.9,3.6,4.5,.082,,0.5,1.1,1.6,2.4
162,Cliff Levingston,Cliff Levingston,PF,25,ATL,ATL,81,1945,14.7,.572,.002,.439,11.0,19.3,15.1,5.1,1.9,1.2,14.7,16.2,,2.6,2.9,5.5,.136,,-0.3,0.7,0.4,1.2
163,Alton Lister,Alton Lister,C,27,MIL,MIL,81,1812,16.4,.573,.003,.461,12.4,23.9,18.2,7.6,1.3,4.6,18.8,18.9,,1.6,3.8,5.5,.144,,-0.7,1.7,1.1,1.4
164,Lewis Lloyd,Lewis Lloyd,SG,26,HOU,HOU,82,2444,17.7,.567,.013,.211,6.8,7.5,7.1,17.3,1.9,0.5,13.7,22.6,,4.5,1.8,6.3,.124,,1.8,-0.4,1.4,2.1
165,John Long,John Long,SG,29,DET,DET,62,1176,13.9,.522,.029,.190,4.1,4.7,4.4,9.6,1.6,0.6,9.0,21.7,,1.3,0.7,2.0,.080,,-0.3,-1.0,-1.3,0.2
166,John Lucas,John Lucas,PG,32,HOU,HOU,65,2120,17.4,.530,.178,.364,1.7,5.7,3.6,34.6,1.7,0.1,13.6,20.2,,4.5,1.2,5.7,.130,,3.0,-1.2,1.8,2.0
167,Maurice Lucas,Maurice Lucas,PF,33,LAL,LAL,77,1750,13.8,.520,.003,.352,11.2,24.9,18.4,6.0,1.2,0.8,13.8,20.2,,1.5,2.5,4.0,.110,,-1.6,-0.7,-2.3,-0.1
168,Kyle Macy,Kyle Macy,PG,28,CHI,CHI,82,2426,12.3,.557,.238,.152,1.8,6.6,4.1,24.3,1.6,0.3,15.6,12.6,,3.6,0.3,3.9,.077,,0.5,-0.9,-0.5,0.9
169,Rick Mahorn,Rick Mahorn,PF,27,DET,DET,80,1442,8.8,.497,.003,.345,8.7,21.9,15.2,5.3,1.3,2.4,21.5,13.7,,-0.6,1.9,1.3,.043,,-4.4,0.6,-3.7,-0.6
170,Jeff Malone,Jeff Malone,SG,24,WSB,WSB,80,2992,16.3,.533,.011,.244,2.4,8.0,5.2,10.9,1.1,0.2,9.1,25.9,,3.6,2.5,6.1,.098,,0.1,-1.2,-1.2,0.6
171,Karl Malone*,Karl Malone,PF,22,UTA,UTA,81,2475,13.7,.504,.002,.399,7.8,23.6,15.8,14.2,2.0,1.0,18.9,24.1,,-2.4,4.3,1.9,.036,,-2.4,0.5,-1.9,0.1
172,Moses Malone*,Moses Malone,C,30,PHI,PHI,74,2706,20.6,.553,.001,.629,14.0,22.0,18.0,5.1,1.2,1.5,14.1,27.6,,5.5,3.4,8.9,.157,,1.8,-1.9,-0.1,1.3
173,Pace Mannion,Pace Mannion,SF,25,UTA,UTA,57,673,10.8,.510,.196,.383,4.3,8.9,6.6,11.2,2.2,0.4,14.1,17.5,,0.1,0.8,0.9,.064,,-2.3,0.3,-2.0,0.0
174,Bill Martin,Bill Martin,SF,23,IND,IND,66,691,11.5,.516,.027,.181,6.6,9.4,8.0,11.3,1.4,0.6,15.3,22.6,,0.0,0.7,0.6,.045,,-2.5,-0.9,-3.4,-0.2
175,Brian Martin,Brian Martin,SF-PF,23,TOT,8,21,-1.6,.381,.000,.286,5.5,17.3,11.3,0.0,0.0,2.9,20.2,19.0,,-0.1,0.0,-0.1,-0.132,,-12.1,-2.1,-14.2,-0.1
176,Wes Matthews,Wes Matthews,PG,26,SAS,SAS,75,1853,15.5,.587,.041,.350,1.9,6.0,4.0,34.9,2.2,1.0,25.0,20.2,,1.6,1.3,3.0,.077,,1.1,-1.0,0.1,1.0
177,Cedric Maxwell,Cedric Maxwell,SF,30,LAC,LAC,76,2458,15.6,.592,.005,.850,10.7,17.5,14.0,12.0,1.2,0.6,18.5,18.2,,4.3,1.1,5.4,.105,,0.6,-1.2,-0.6,0.9
178,Bob McAdoo*,Bob McAdoo,C,34,PHI,PHI,29,609,12.2,.513,.000,.323,4.6,14.3,9.5,8.5,0.8,1.7,14.6,22.2,,0.2,0.5,0.7,.056,,-2.2,-1.3,-3.5,-0.2
179,Dwayne McClain,Dwayne McClain,SF,22,IND,IND,45,461,8.3,.402,.050,.194,3.3,3.7,3.5,20.2,3.9,0.5,17.0,21.0,,-0.9,0.6,-0.3,-0.026,,-4.8,1.0,-3.8,-0.2
180,Tim McCormick,Tim McCormick,C,23,SEA,SEA,77,1705,13.9,.618,.005,.550,9.5,18.7,14.0,7.1,0.5,1.0,16.6,16.2,,2.8,1.8,4.6,.128,,-0.5,-0.5,-0.9,0.4
181,Rodney McCray,Rodney McCray,SF,24,HOU,HOU,82,2610,13.6,.583,.005,.353,6.5,15.1,10.7,13.6,0.9,1.2,15.2,12.8,,4.2,2.1,6.3,.115,,0.8,0.2,1.0,2.0
182,Xavier McDaniel,Xavier McDaniel,SF,22,SEA,SEA,82,2706,16.3,.525,.009,.310,13.1,15.6,14.3,11.4,1.8,0.8,15.7,24.5,,1.8,3.3,5.1,.091,,0.3,-0.6,-0.3,1.2
183,Ben McDonald,Ben McDonald,SF,23,CLE,CLE,21,266,6.7,.496,.017,.138,6.2,9.5,7.9,4.4,1.2,0.2,14.0,11.0,,0.0,0.2,0.2,.033,,-3.2,-0.8,-4.0,-0.1
184,Hank McDowell,Hank McDowell,PF,26,HOU,HOU,22,204,10.3,.613,.024,.595,6.3,19.8,12.9,3.5,0.2,0.8,15.9,12.1,,0.2,0.2,0.4,.094,,-2.0,-1.4,-3.4,-0.1
185,Mike McGee,Mike McGee,SF,26,LAL,LAL,71,1213,12.4,.513,.210,.118,5.0,8.0,6.6,9.0,2.0,0.3,10.9,21.3,,0.7,1.2,1.9,.075,,-1.4,-0.5,-1.9,0.0
186,Kevin McHale*,Kevin McHale,PF,28,BOS,BOS,68,2397,21.6,.623,.000,.429,8.4,16.4,12.7,10.8,0.6,3.1,11.4,22.5,,7.2,3.8,11.0,.220,,3.7,0.8,4.4,3.9
187,Kevin McKenna,Kevin McKenna,SG,27,WSB,WSB,30,430,10.9,.485,.452,.181,2.3,6.8,4.5,7.7,3.3,0.3,9.1,19.2,,0.1,0.6,0.7,.073,,-2.7,1.2,-1.5,0.1
188,Billy McKinney,Billy McKinney,PG,30,CHI,CHI,9,83,9.9,.461,.000,.087,1.3,5.7,3.4,20.7,1.7,0.0,7.7,12.7,,0.1,0.0,0.1,.053,,-1.4,-0.6,-2.1,0.0
189,Tom McMillen,Tom McMillen,C,33,WSB,WSB,56,863,10.4,.510,.011,.277,5.5,8.6,7.1,5.9,0.5,0.6,9.6,17.1,,0.6,0.7,1.2,.069,,-2.3,-1.2,-3.5,-0.3
190,Chris McNealy,Chris McNealy,PF,24,NYK,NYK,30,627,13.7,.519,.000,.326,10.7,26.7,18.3,9.3,3.0,1.2,17.5,13.3,,0.3,1.3,1.6,.122,,-1.9,2.0,0.1,0.3
191,Dirk Minniefield,Dirk Minniefield,PG,25,CLE,CLE,76,1131,14.1,.537,.107,.268,4.2,8.6,6.4,32.5,2.7,0.1,21.8,17.9,,0.9,1.0,1.9,.083,,-0.6,0.6,0.1,0.6
192,Mike Mitchell,Mike Mitchell,SF,30,SAS,SAS,82,2970,15.9,.514,.007,.231,5.3,10.3,7.9,9.9,0.9,0.5,9.0,27.8,,2.9,1.5,4.4,.071,,0.3,-2.6,-2.3,-0.3
193,Paul Mokeski,Paul Mokeski,C,29,MIL,MIL,45,521,7.9,.464,.000,.245,7.8,21.8,14.9,7.2,0.5,0.7,14.0,13.8,,0.1,0.8,0.9,.079,,-3.3,0.1,-3.2,-0.2
194,Sidney Moncrief*,Sidney Moncrief,PG,28,MIL,MIL,73,2567,20.0,.604,.107,.603,5.0,9.4,7.3,19.2,1.9,0.4,12.5,21.8,,8.3,3.4,11.7,.219,,4.2,0.7,4.9,4.5
195,Johnny Moore,Johnny Moore,PG,27,SAS,SAS,28,856,18.3,.533,.073,.284,3.4,7.9,5.7,40.2,3.8,0.4,19.2,19.8,,1.2,1.0,2.1,.119,,2.4,1.6,4.0,1.3
196,Perry Moss,Perry Moss,PG,27,TOT,72,1012,8.5,.459,.110,.305,3.7,8.9,6.3,14.4,2.6,0.8,19.3,16.4,,-0.6,1.1,0.5,.026,,-3.7,1.1,-2.7,-0.2
197,Chris Mullin*,Chris Mullin,SG,22,GSW,GSW,55,1391,16.0,.539,.044,.340,3.2,5.9,4.5,10.5,2.3,0.9,9.5,22.2,,2.3,0.6,2.9,.100,,0.3,-0.1,0.3,0.8
198,Jay Murphy,Jay Murphy,SF,23,LAC,LAC,14,100,8.4,.401,.044,.311,7.6,9.0,8.3,4.3,1.9,1.6,8.9,22.5,,-0.1,0.0,-0.1,-0.044,,-4.3,-2.0,-6.3,-0.1
199,Larry Nance,Larry Nance,PF,26,PHO,PHO,73,2484,20.5,.616,.008,.444,8.2,20.0,14.3,14.8,1.3,2.9,14.9,22.6,,5.3,3.2,8.4,.163,,2.8,1.1,3.9,3.7
200,Calvin Natt,Calvin Natt,PF,29,DEN,DEN,69,2007,18.6,.562,.006,.373,6.2,17.0,11.3,11.6,1.3,0.4,10.7,23.3,,3.9,2.3,6.1,.146,,2.1,-0.8,1.3,1.7
201,Chuck Nevitt,Chuck Nevitt,C,26,TOT,29,126,11.2,.450,.000,.605,11.1,16.4,13.7,6.7,1.5,8.4,18.1,20.8,,-0.1,0.2,0.1,.046,,-6.6,2.6,-4.0,-0.1
202,Kurt Nimphius,Kurt Nimphius,PF,27,TOT,80,2226,12.6,.554,.004,.378,7.5,15.1,11.2,3.9,0.7,2.5,12.9,16.8,,2.2,0.9,3.1,.067,,-1.6,-1.0,-2.6,-0.3
203,Norm Nixon,Norm Nixon,PG,30,LAC,LAC,67,2138,15.7,.493,.131,.176,2.3,7.1,4.7,40.3,1.8,0.1,16.1,22.2,,1.7,0.3,2.0,.046,,1.6,-2.5,-0.9,0.6
204,Mike O'Koren,Mike O'Koren,SF,27,NJN,NJN,67,1031,9.9,.496,.080,.116,3.6,11.1,7.3,15.5,1.3,0.5,13.3,15.8,,0.4,0.9,1.2,.057,,-1.9,0.3,-1.7,0.1
205,Charles Oakley,Charles Oakley,PF,22,CHI,CHI,77,1772,16.5,.561,.006,.497,15.7,27.1,21.2,10.5,1.8,1.0,21.0,19.2,,1.7,1.6,3.3,.090,,0.5,-0.9,-0.4,0.7
206,Hakeem Olajuwon*,Hakeem Olajuwon,C,23,HOU,HOU,68,2467,24.2,.560,.000,.453,14.4,19.8,17.1,8.0,2.5,5.2,12.0,25.6,,5.3,4.2,9.5,.186,,2.9,1.2,4.0,3.8
207,Mark Olberding,Mark Olberding,PF,29,SAC,SAC,81,2157,11.2,.618,.005,.521,6.0,16.2,11.1,15.6,0.9,0.6,23.0,12.1,,2.3,1.6,3.9,.087,,-1.1,0.6,-0.5,0.8
208,Jawann Oldham,Jawann Oldham,C,28,CHI,CHI,52,1276,11.9,.533,.003,.282,9.6,17.9,13.6,3.9,1.1,6.0,19.2,14.3,,0.2,1.1,1.3,.049,,-2.7,1.0,-1.7,0.1
209,Louis Orr,Louis Orr,SF,27,NYK,NYK,74,2237,12.4,.509,.005,.375,5.9,10.0,7.9,11.9,1.3,0.7,12.0,18.4,,1.5,2.3,3.7,.080,,-0.6,-0.1,-0.7,0.7
210,Robert Parish*,Robert Parish,C,32,BOS,BOS,81,2567,18.8,.586,.000,.347,11.3,21.1,16.5,7.7,1.2,2.5,14.4,20.8,,4.4,4.8,9.2,.171,,1.5,0.6,2.1,2.6
211,Jim Paxson,Jim Paxson,SG,28,POR,POR,75,1931,15.9,.545,.078,.308,2.5,6.2,4.3,20.1,2.2,0.1,11.1,20.7,,3.5,1.3,4.8,.120,,1.0,-0.3,0.6,1.3
212,John Paxson,John Paxson,PG,25,CHI,CHI,75,1570,10.5,.536,.152,.280,1.3,5.7,3.4,22.4,1.7,0.1,14.6,11.2,,2.1,0.2,2.2,.069,,-1.4,-0.7,-2.0,0.0
213,Sam Perkins,Sam Perkins,PF,24,DAL,DAL,80,2626,17.6,.573,.036,.414,8.3,20.1,14.3,7.8,1.3,1.9,11.9,19.0,,5.0,2.3,7.3,.133,,1.3,-0.3,1.0,1.9
214,Jim Petersen,Jim Petersen,PF,23,HOU,HOU,82,1664,10.8,.525,.007,.389,9.5,16.2,12.8,6.1,1.1,1.8,14.9,13.3,,1.4,1.6,2.9,.085,,-2.1,-0.1,-2.2,-0.1
215,Michael Phelps,Michael Phelps,SG,24,SEA,SEA,70,880,7.7,.438,.042,.259,3.8,8.3,6.0,11.5,2.5,0.1,16.3,18.1,,-1.0,1.0,-0.1,-0.003,,-4.6,0.3,-4.4,-0.5
216,Ricky Pierce,Ricky Pierce,SG,26,MIL,MIL,81,2147,16.6,.603,.029,.388,4.9,7.0,6.0,11.6,1.8,0.2,10.3,19.5,,5.7,2.6,8.3,.186,,1.4,0.5,1.9,2.1
217,Ed Pinckney,Ed Pinckney,SF,22,PHO,PHO,80,1602,12.8,.599,.004,.556,7.1,14.7,11.1,7.7,2.0,1.3,20.6,17.8,,0.8,1.8,2.7,.080,,-1.4,0.0,-1.4,0.2
218,Charles Pittman,Charles Pittman,PF,27,PHO,PHO,69,1132,10.3,.630,.000,.647,10.5,14.3,12.5,6.6,1.5,1.1,27.6,13.6,,0.4,1.1,1.5,.065,,-2.1,0.1,-2.1,0.0
219,David Pope,David Pope,SF,23,SEA,SEA,11,74,9.2,.483,.050,.200,9.4,8.2,8.8,7.6,1.3,0.8,8.4,13.4,,0.1,0.1,0.1,.081,,-2.2,-0.1,-2.4,0.0
220,Ben Poquette,Ben Poquette,PF,30,CLE,CLE,81,1496,10.4,.518,.029,.287,8.9,18.6,13.8,6.8,1.0,1.2,14.8,12.6,,0.9,1.4,2.3,.075,,-1.7,0.2,-1.4,0.2
221,Terry Porter,Terry Porter,PG,22,POR,POR,79,1214,14.8,.545,.094,.347,3.3,7.7,5.5,22.2,3.1,0.0,17.1,20.2,,1.2,1.1,2.3,.093,,-0.4,0.7,0.3,0.7
222,Paul Pressey,Paul Pressey,SF,27,MIL,MIL,80,2704,18.6,.564,.052,.465,5.3,11.1,8.2,30.4,2.9,1.5,19.1,18.6,,5.1,4.7,9.8,.174,,3.3,2.4,5.7,5.3
223,Kurt Rambis,Kurt Rambis,PF,27,LAL,LAL,74,1573,12.7,.632,.000,.454,11.8,24.9,18.7,5.1,2.0,1.2,23.1,10.8,,1.7,2.6,4.3,.131,,-0.5,1.1,0.6,1.1
224,Kelvin Ransey,Kelvin Ransey,PG,27,NJN,NJN,79,1504,11.8,.514,.048,.293,2.5,6.1,4.3,22.6,1.6,0.2,16.7,18.1,,0.9,1.1,2.0,.063,,-1.1,-0.8,-1.9,0.1
225,Blair Rasmussen,Blair Rasmussen,C,23,DEN,DEN,48,330,8.7,.458,.000,.260,11.2,19.9,15.3,6.4,0.4,1.7,19.3,24.2,,-0.5,0.4,-0.1,-0.021,,-6.1,-2.0,-8.1,-0.5
226,Robert Reid,Robert Reid,SF,30,HOU,HOU,82,2157,13.7,.506,.037,.243,3.3,11.8,7.5,13.5,2.0,0.4,9.0,19.4,,2.5,1.9,4.4,.098,,-1.2,0.1,-1.2,0.5
227,Jerry Reynolds,Jerry Reynolds,SF,23,MIL,MIL,55,508,15.2,.489,.012,.642,8.2,9.3,8.8,22.1,4.0,2.2,20.0,20.5,,0.0,1.0,1.0,.096,,0.5,3.1,3.6,0.7
228,Clint Richardson,Clint Richardson,SG,29,IND,IND,82,2224,12.2,.496,.012,.200,3.4,8.8,6.1,23.2,1.2,0.2,14.5,17.3,,1.2,1.9,3.1,.067,,-0.7,-0.3,-1.0,0.6
229,Micheal Ray Richardson,Micheal Ray Richardson,PG,30,NJN,NJN,47,1604,16.9,.498,.041,.271,5.4,12.1,8.7,29.8,3.6,0.4,16.9,22.1,,1.0,2.3,3.3,.099,,0.8,2.1,2.8,1.9
230,Doc Rivers,Doc Rivers,PG,24,ATL,ATL,53,1571,17.4,.520,.034,.610,3.5,7.9,5.7,38.6,3.7,0.5,19.3,19.0,,1.9,2.2,4.2,.128,,1.6,1.8,3.4,2.1
231,Fred Roberts,Fred Roberts,PF,25,UTA,UTA,58,469,9.1,.526,.012,.521,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,,-0.3,0.5,0.2,.020,,-4.2,-1.3,-5.5,-0.4
232,Alvin Robertson,Alvin Robertson,SG,23,SAS,SAS,82,2878,19.5,.563,.027,.299,7.5,12.8,10.2,21.8,4.8,0.8,17.1,20.9,,4.0,4.6,8.6,.143,,1.5,3.3,4.7,4.9
233,Rick Robey,Rick Robey,C,30,PHO,PHO,46,629,5.7,.417,.016,.251,7.6,19.0,13.5,11.9,1.4,0.4,23.7,17.6,,-1.2,0.7,-0.6,-0.042,,-5.7,-0.6,-6.3,-0.7
234,Cliff Robinson,Cliff Robinson,SF,25,WSB,WSB,78,2563,18.3,.518,.003,.281,7.6,21.0,14.4,12.1,1.9,1.0,12.7,26.4,,1.5,4.1,5.6,.104,,0.6,0.1,0.7,1.7
235,Tree Rollins,Tree Rollins,C,30,ATL,ATL,74,1781,11.0,.537,.003,.259,8.1,20.2,14.2,3.0,1.0,5.5,19.1,10.9,,0.5,3.0,3.4,.093,,-2.3,2.5,0.3,1.0
236,Dan Roundfield,Dan Roundfield,PF,32,WSB,WSB,79,2321,14.7,.560,.009,.548,9.8,20.1,15.0,10.4,0.8,1.2,18.6,18.1,,2.1,3.1,5.1,.106,,-0.5,-0.2,-0.8,0.7
237,Derrick Rowland,Derrick Rowland,SG,26,MIL,MIL,2,9,7.0,.387,.000,.667,0.0,12.3,6.2,13.9,0.0,0.0,0.0,17.3,,0.0,0.0,0.0,.048,,-5.6,-3.3,-8.9,0.0
