ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
119,Harold Ellis,Harold Ellis,SF,27,DEN,DEN,27,344,18.1,.591,.036,.568,9.0,8.1,8.6,10.5,3.0,0.9,12.0,20.9,,0.8,0.1,0.9,.119,,0.8,-0.7,0.1,0.2
120,LaPhonso Ellis,LaPhonso Ellis,SF,27,DEN,DEN,76,2575,14.4,.484,.200,.254,6.5,18.8,12.5,15.9,1.4,1.4,13.4,22.9,,0.7,0.7,1.4,.025,,-0.2,-2.0,-2.1,-0.1
121,Pervis Ellison,Pervis Ellison,PF,30,BOS,BOS,33,447,13.1,.589,.000,.486,12.6,16.4,14.4,10.3,2.3,5.4,24.8,10.9,,0.4,0.6,1.1,.113,,-2.7,2.1,-0.6,0.2
122,Brian Evans,Brian Evans,SF,24,TOT,72,893,12.0,.476,.279,.183,6.2,12.0,9.0,10.5,1.8,1.1,10.1,18.9,,0.7,0.8,1.5,.081,,-0.8,-0.3,-1.1,0.2
123,Patrick Ewing*,Patrick Ewing,C,35,NYK,NYK,26,848,23.3,.557,.005,.462,8.3,29.3,18.8,6.8,1.0,5.3,13.7,31.1,,1.0,2.0,3.0,.168,,2.4,1.8,4.2,1.3
124,Tony Farmer,Tony Farmer,C,28,CHH,CHH,27,169,13.9,.477,.170,.736,11.5,11.3,11.4,4.6,3.2,1.7,11.4,21.7,,0.2,0.2,0.4,.109,,-1.9,-0.6,-2.5,0.0
125,Jamie Feick,Jamie Feick,PF,23,MIL,MIL,45,450,12.1,.472,.144,.456,12.1,21.6,16.8,5.5,3.0,2.8,16.3,13.1,,0.1,0.7,0.9,.091,,-2.5,1.0,-1.4,0.1
126,Duane Ferrell,Duane Ferrell,SF,32,GSW,GSW,50,461,6.4,.389,.054,.198,5.6,5.2,5.4,9.0,2.4,0.9,13.0,13.1,,-0.4,0.3,0.0,-0.004,,-5.4,0.7,-4.7,-0.3
127,Danny Ferry,Danny Ferry,PF,31,CLE,CLE,69,1034,7.5,.479,.346,.140,2.8,10.6,6.8,9.5,1.3,1.2,14.9,15.9,,-0.4,1.4,1.0,.049,,-3.0,0.7,-2.3,-0.1
128,Michael Finley,Michael Finley,SF,24,DAL,DAL,82,3394,19.3,.522,.162,.276,4.8,9.6,7.2,22.7,2.1,0.6,11.5,25.7,,5.5,2.0,7.5,.106,,3.0,-0.6,2.5,3.8
129,Derek Fisher,Derek Fisher,PG,23,LAL,LAL,82,1760,12.9,.533,.214,.402,2.5,9.7,6.2,27.0,2.2,0.2,21.1,14.1,,2.2,1.6,3.8,.104,,-0.3,0.3,0.0,0.9
130,Danny Fortson,Danny Fortson,PF,21,DEN,DEN,80,1811,14.3,.537,.005,.555,11.5,17.8,14.6,8.0,1.3,1.2,17.1,23.1,,1.5,0.4,1.9,.051,,-2.5,-2.5,-5.0,-1.4
131,Greg Foster,Greg Foster,C,29,UTA,UTA,78,1446,8.9,.483,.022,.208,7.8,15.2,11.7,5.6,0.6,1.5,13.0,16.8,,0.3,1.0,1.3,.045,,-3.3,-1.6,-4.9,-1.1
132,Rick Fox,Rick Fox,SF,28,LAL,LAL,82,2709,12.5,.564,.344,.298,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,,2.5,2.8,5.3,.093,,-0.8,0.3,-0.4,1.1
133,Adonal Foyle,Adonal Foyle,C,22,GSW,GSW,55,656,9.2,.418,.006,.365,11.5,18.6,15.0,3.5,1.0,5.4,20.2,16.4,,-1.0,0.9,-0.1,-0.009,,-5.9,0.5,-5.3,-0.6
134,Todd Fuller,Todd Fuller,C,23,GSW,GSW,57,613,11.8,.473,.020,.390,10.3,24.2,17.1,2.8,0.5,1.8,13.3,19.7,,0.0,0.7,0.7,.053,,-3.8,-1.6,-5.5,-0.5
135,Lawrence Funderburke,Lawrence Funderburke,PF,27,SAC,SAC,52,1094,16.2,.534,.018,.415,8.0,16.0,11.9,10.0,0.9,0.9,11.8,21.3,,1.4,0.7,2.1,.092,,0.9,-1.5,-0.5,0.4
136,Chris Garner,Chris Garner,PG,22,TOR,TOR,38,293,5.6,.363,.200,.100,2.6,6.8,4.6,23.1,3.7,0.9,25.5,14.7,,-0.5,0.1,-0.4,-0.069,,-6.9,-0.2,-7.1,-0.4
137,Kevin Garnett*,Kevin Garnett,PF,21,MIN,MIN,82,3222,20.4,.527,.012,.257,7.9,19.7,13.9,18.2,2.2,3.3,11.8,22.5,,5.3,4.2,9.6,.143,,2.6,1.5,4.2,5.0
138,Dean Garrett,Dean Garrett,C,31,DEN,DEN,82,2632,12.1,.465,.000,.312,9.9,19.2,14.4,5.8,1.2,3.8,11.6,12.6,,1.2,1.1,2.2,.041,,-1.5,-1.1,-2.6,-0.4
139,Kiwane Lemorris Garris,Kiwane Lemorris Garris,SG,23,DEN,DEN,28,225,8.7,.447,.215,.385,1.5,8.6,5.0,21.4,1.7,0.3,16.5,18.4,,-0.1,0.0,-0.1,-0.030,,-3.6,-2.0,-5.6,-0.2
140,Chris Gatling,Chris Gatling,PF,30,NJN,NJN,57,1359,16.0,.496,.007,.486,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,,0.9,1.5,2.4,.084,,-1.0,-1.1,-2.0,0.0
141,Reggie Geary,Reggie Geary,PG,24,SAS,SAS,62,685,6.8,.392,.237,.331,3.4,7.6,5.6,16.6,2.9,1.2,17.8,16.1,,-0.9,1.2,0.3,.023,,-5.6,2.7,-2.9,-0.2
142,Matt Geiger,Matt Geiger,C,28,CHH,CHH,78,1839,20.2,.544,.016,.333,13.0,21.1,17.1,7.6,2.0,3.5,12.0,23.2,,3.2,2.7,5.9,.154,,1.2,-0.1,1.1,1.5
143,Kendall Gill,Kendall Gill,SF,29,NJN,NJN,81,2733,14.9,.486,.104,.336,4.5,12.6,8.3,11.9,3.0,1.7,10.0,19.8,,2.9,3.0,5.9,.104,,0.0,1.5,1.4,2.3
144,Armen Gilliam,Armen Gilliam,PF,33,MIL,MIL,82,2114,16.4,.560,.006,.493,8.4,17.1,12.7,8.5,1.6,1.3,15.2,20.9,,3.1,2.1,5.3,.119,,0.4,-0.3,0.1,1.1
145,Anthony Goldwire,Anthony Goldwire,PG,26,DEN,DEN,82,2212,13.6,.523,.258,.292,2.1,5.9,3.9,22.5,2.1,0.2,10.6,16.5,,3.3,-0.4,3.0,.064,,-0.2,-1.6,-1.7,0.1
146,Greg Graham,Greg Graham,SG,27,CLE,CLE,6,56,2.1,.621,.250,.167,0.0,2.2,1.1,18.3,1.0,0.0,43.7,18.9,,-0.2,0.0,-0.1,-0.096,,-7.0,-1.8,-8.8,-0.1
147,Brian Grant,Brian Grant,SF,25,POR,POR,61,1921,16.7,.561,.002,.409,12.4,20.9,16.8,7.7,1.2,1.7,14.3,18.1,,3.3,3.0,6.3,.157,,0.4,0.1,0.5,1.2
148,Gary Grant,Gary Grant,PG,32,POR,POR,22,359,16.1,.529,.204,.151,2.7,12.5,7.8,38.5,2.5,0.4,19.5,15.5,,0.6,0.5,1.1,.147,,0.4,1.4,1.8,0.3
149,Harvey Grant,Harvey Grant,SF,32,WAS,WAS,65,895,7.5,.406,.031,.153,7.4,14.2,10.7,6.3,1.3,1.2,11.1,11.7,,-0.2,0.9,0.7,.037,,-3.9,0.4,-3.6,-0.4
150,Horace Grant,Horace Grant,C,32,ORL,ORL,76,2803,15.4,.488,.008,.232,9.4,16.8,13.0,11.0,1.6,2.0,8.5,16.9,,3.6,3.6,7.1,.122,,0.4,0.8,1.2,2.2
151,Ed Gray,Ed Gray,SG,22,ATL,ATL,30,472,13.0,.492,.228,.322,2.3,8.7,5.6,12.8,1.7,1.6,11.5,25.6,,0.4,0.4,0.8,.083,,-1.3,-0.2,-1.4,0.1
152,Jeff Grayer,Jeff Grayer,SG,32,TOT,5,34,2.7,.455,.545,.000,0.0,12.9,6.3,9.3,3.1,0.0,26.7,19.7,,-0.1,0.0,-0.1,-0.111,,-10.0,0.2,-9.8,-0.1
153,A.C. Green,A.C. Green,PF,34,DAL,DAL,82,2649,12.8,.496,.007,.303,9.0,19.3,14.0,7.3,1.6,0.7,10.1,11.6,,2.8,2.4,5.2,.095,,-1.1,-0.3,-1.4,0.4
154,Litterial Green,Litterial Green,PG,27,MIL,MIL,21,124,5.4,.393,.087,.870,1.0,6.0,3.4,18.7,1.7,0.0,20.1,14.6,,-0.1,0.1,-0.1,-0.024,,-4.6,-0.3,-4.9,-0.1
155,Derek Grimm,Derek Grimm,SF,23,SAC,SAC,9,34,7.9,.470,.857,.143,0.0,13.4,6.5,0.0,4.6,2.0,16.8,23.4,,-0.1,0.1,0.0,-0.012,,-3.9,1.7,-2.2,0.0
156,Tom Gugliotta,Tom Gugliotta,SF,28,MIN,MIN,41,1582,20.5,.561,.027,.351,7.7,17.8,12.8,17.9,2.0,1.0,12.9,23.6,,3.4,1.5,5.0,.151,,3.1,0.2,3.2,2.1
157,Jack Haley,Jack Haley,C,34,NJN,NJN,16,51,7.2,.404,.056,1.167,10.7,24.2,17.0,0.0,0.0,1.5,12.8,26.6,,-0.1,0.0,0.0,-0.034,,-8.0,-4.2,-12.2,-0.1
158,Darvin Ham,Darvin Ham,SF,24,WAS,WAS,71,635,9.2,.531,.000,.712,12.5,10.9,11.7,3.6,1.7,2.8,21.3,12.1,,0.2,0.7,0.9,.069,,-4.6,0.5,-4.0,-0.3
159,Tom Hammonds,Tom Hammonds,PF,30,MIN,MIN,57,1140,12.1,.569,.004,.537,10.1,16.9,13.5,4.6,0.7,1.1,13.6,13.7,,1.7,0.7,2.4,.102,,-1.5,-1.2,-2.7,-0.2
160,Reggie Hanson,Reggie Hanson,SF,29,BOS,BOS,8,26,6.9,.500,.000,.000,12.5,14.9,13.6,5.9,4.0,3.0,33.3,15.0,,0.0,0.0,0.0,.001,,-8.5,2.9,-5.6,0.0
161,Anfernee Hardaway,Anfernee Hardaway,SG,26,ORL,ORL,19,625,15.9,.479,.183,.432,1.5,13.1,7.2,20.4,2.5,1.7,12.4,27.2,,0.3,0.8,1.1,.085,,0.4,0.8,1.2,0.5
162,Tim Hardaway,Tim Hardaway,PG,31,MIA,MIA,81,3031,20.6,.530,.341,.254,1.9,9.4,5.8,41.3,2.4,0.4,13.5,25.6,,7.9,3.8,11.7,.185,,4.8,0.4,5.2,5.5
163,Derek Harper,Derek Harper,SG,36,ORL,ORL,66,1761,11.5,.491,.303,.146,1.5,5.5,3.4,23.2,2.3,0.4,14.9,17.6,,0.9,1.5,2.3,.063,,-1.6,0.2,-1.3,0.3
164,Ron Harper,Ron Harper,PG,34,CHI,CHI,82,2284,14.7,.503,.126,.325,5.3,9.2,7.3,16.4,2.5,1.5,10.7,16.7,,3.4,3.7,7.2,.151,,-0.2,2.1,1.9,2.3
165,Othella Harrington,Othella Harrington,PF,24,HOU,HOU,58,903,13.7,.547,.004,.459,9.7,17.4,13.6,4.4,0.6,2.1,12.8,18.4,,1.3,0.5,1.7,.092,,-1.7,-1.9,-3.6,-0.3
166,Lucious Harris,Lucious Harris,SG,27,NJN,NJN,50,671,10.4,.475,.220,.311,3.4,5.7,4.5,9.4,3.3,0.6,9.5,14.4,,0.6,0.5,1.1,.080,,-2.8,1.6,-1.3,0.1
167,Hersey Hawkins,Hersey Hawkins,SG,31,SEA,SEA,82,2597,15.4,.594,.473,.321,3.3,11.9,7.7,12.8,3.0,0.5,12.3,14.8,,5.3,3.3,8.6,.158,,1.6,1.5,3.1,3.4
168,Alan Henderson,Alan Henderson,PF,25,ATL,ATL,69,2000,18.4,.534,.008,.515,12.2,13.8,13.0,6.7,1.1,1.3,10.6,23.9,,4.2,1.8,6.0,.144,,1.4,-1.9,-0.5,0.8
169,Cedric Henderson,Cedric Henderson,SF,22,CLE,CLE,82,2527,10.7,.514,.006,.262,3.5,12.2,7.9,11.6,2.0,1.4,16.9,17.8,,-0.2,4.0,3.8,.072,,-2.7,1.1,-1.6,0.3
170,Mark Hendrickson,Mark Hendrickson,PF,23,SAC,SAC,48,737,9.4,.468,.034,.383,4.9,17.0,10.8,8.3,1.8,0.8,15.1,12.4,,0.0,0.7,0.8,.049,,-3.5,0.1,-3.5,-0.3
171,Steve Henson,Steve Henson,PG,29,DET,DET,23,65,14.1,.619,.308,.269,0.0,3.7,1.8,11.9,0.8,0.0,17.1,25.1,,0.1,0.0,0.1,.098,,-0.9,-2.2,-3.1,0.0
172,Carl Herrera,Carl Herrera,PF,31,SAS,SAS,58,516,8.1,.437,.006,.251,5.7,14.1,10.2,7.3,2.0,1.6,16.4,21.1,,-0.9,0.9,0.1,.006,,-5.7,0.9,-4.8,-0.4
173,Sean Higgins,Sean Higgins,SF,29,POR,POR,2,12,-15.1,.000,.400,.000,0.0,0.0,0.0,0.0,8.9,0.0,16.7,22.6,,-0.1,0.0,-0.1,-0.414,,-21.3,0.9,-20.4,-0.1
174,Grant Hill*,Grant Hill,SF,25,DET,DET,81,3294,21.2,.520,.015,.475,3.3,19.3,11.3,31.5,2.4,1.2,14.8,27.3,,5.2,5.1,10.2,.149,,3.3,1.5,4.7,5.6
175,Tyrone Hill,Tyrone Hill,PF,29,MIL,MIL,57,2064,13.6,.538,.002,.610,12.4,23.6,18.0,6.8,1.7,1.1,16.7,14.1,,2.2,2.6,4.8,.113,,-0.4,0.0,-0.4,0.8
176,Fred Hoiberg,Fred Hoiberg,SG,25,IND,IND,65,874,11.2,.517,.383,.311,2.0,14.3,8.5,8.1,2.5,0.2,8.0,14.9,,0.9,1.4,2.3,.127,,-1.6,1.9,0.3,0.5
177,Jerald Honeycutt,Jerald Honeycutt,PF,23,MIL,MIL,38,530,11.8,.497,.348,.262,6.2,15.3,10.7,11.1,2.0,0.8,16.6,25.4,,-0.2,0.5,0.3,.029,,-2.2,-0.7,-2.9,-0.1
178,Jeff Hornacek,Jeff Hornacek,SG,34,UTA,UTA,80,2460,19.3,.587,.153,.389,3.5,9.7,6.8,23.9,2.4,0.5,12.0,20.8,,7.4,2.1,9.5,.186,,3.3,0.5,3.7,3.6
179,Robert Horry,Robert Horry,PF,27,LAL,LAL,72,2192,14.4,.542,.221,.402,9.8,17.9,14.0,10.6,2.6,3.0,16.7,11.9,,3.0,3.6,6.6,.144,,0.3,2.3,2.5,2.5
180,Allan Houston,Allan Houston,SG,26,NYK,NYK,82,2848,15.1,.530,.167,.262,1.8,9.8,5.8,14.3,1.2,0.7,12.3,26.7,,2.5,3.5,6.1,.102,,0.8,-0.2,0.6,1.9
181,Juwan Howard,Juwan Howard,PF,24,WAS,WAS,64,2559,15.2,.515,.002,.361,6.9,13.2,10.0,13.6,1.7,0.6,13.9,23.2,,2.1,2.4,4.6,.086,,-0.3,-0.6,-0.9,0.7
182,Stephen Howard,Stephen Howard,SF,27,SEA,SEA,13,53,9.8,.432,.000,.857,13.8,13.3,13.5,9.1,3.0,1.4,17.2,30.5,,-0.1,0.1,0.0,-0.020,,-8.2,-1.8,-10.0,-0.1
183,Troy Hudson,Troy Hudson,PG,21,UTA,UTA,8,23,19.1,.429,.214,.000,5.8,5.1,5.4,35.1,4.7,0.0,6.7,30.2,,0.0,0.0,0.0,.075,,-1.1,0.5,-0.6,0.0
184,Lindsey Hunter,Lindsey Hunter,PG,27,DET,DET,71,2505,12.4,.472,.321,.237,2.9,8.9,5.9,15.1,2.7,0.3,10.8,19.0,,1.2,2.8,4.0,.077,,-0.9,1.0,0.1,1.3
185,Bobby Hurley,Bobby Hurley,PG,26,TOT,61,875,9.0,.461,.092,.319,1.5,7.1,4.3,31.2,1.4,0.0,24.1,18.2,,-0.6,0.0,-0.5,-0.029,,-3.7,-2.9,-6.6,-1.0
186,Zydrunas Ilgauskas,Zydrunas Ilgauskas,C,22,CLE,CLE,82,2379,19.7,.564,.005,.345,14.6,22.6,18.6,5.7,1.2,4.3,12.6,22.4,,4.5,4.9,9.4,.189,,1.0,0.5,1.4,2.1
187,Allen Iverson*,Allen Iverson,PG,22,PHI,PHI,80,3150,20.4,.535,.167,.380,3.1,7.7,5.4,30.6,3.0,0.6,12.9,26.9,,6.3,2.8,9.0,.138,,3.5,0.1,3.6,4.5
188,Bobby Jackson,Bobby Jackson,PG,24,DEN,DEN,68,2042,13.6,.453,.102,.231,4.4,13.3,8.7,29.5,2.8,0.4,17.4,23.5,,-1.3,0.7,-0.6,-0.014,,-1.3,-1.3,-2.6,-0.3
189,Jaren Jackson,Jaren Jackson,SG,30,SAS,SAS,82,2226,9.7,.511,.454,.180,3.0,7.6,5.4,11.4,1.5,0.3,12.8,17.1,,1.3,2.8,4.1,.088,,-2.0,0.5,-1.5,0.3
190,Jim Jackson,Jim Jackson,SG,27,TOT,79,3046,13.2,.504,.173,.255,4.7,10.1,7.3,22.3,1.4,0.2,17.6,21.7,,0.8,1.7,2.5,.039,,-0.2,-1.4,-1.6,0.3
191,Mark Jackson,Mark Jackson,PG,32,IND,IND,82,2413,17.2,.501,.229,.301,3.5,12.1,8.0,46.7,1.9,0.1,20.4,16.8,,4.4,3.1,7.5,.150,,2.9,0.1,3.1,3.1
192,Henry James,Henry James,PF,32,CLE,CLE,28,166,10.6,.582,.424,.373,1.5,9.5,5.5,5.3,0.3,0.5,14.9,22.4,,0.2,0.2,0.3,.101,,-1.9,-1.5,-3.4,-0.1
193,Anthony Johnson,Anthony Johnson,PG,23,SAC,SAC,77,2266,8.6,.437,.210,.181,2.4,6.0,4.2,22.3,1.5,0.2,15.4,15.2,,-0.4,0.8,0.4,.008,,-3.3,-1.1,-4.4,-1.4
194,Avery Johnson,Avery Johnson,PG,32,SAS,SAS,75,2674,14.1,.514,.019,.250,1.4,4.9,3.2,36.2,1.7,0.5,18.1,16.0,,3.5,3.2,6.7,.120,,0.3,0.1,0.4,1.6
195,Eddie Johnson,Eddie Johnson,SF,38,HOU,HOU,75,1490,13.1,.524,.364,.250,4.0,8.1,6.1,10.0,1.1,0.1,9.3,20.3,,2.0,0.1,2.2,.070,,0.2,-2.2,-2.0,0.0
196,Ervin Johnson,Ervin Johnson,C,30,MIL,MIL,81,2261,15.6,.564,.000,.505,12.9,24.1,18.5,4.2,1.9,5.2,16.9,14.0,,2.7,3.8,6.4,.136,,-1.1,1.5,0.3,1.3
197,Kevin Johnson,Kevin Johnson,PG,31,PHO,PHO,50,1290,15.6,.555,.075,.536,3.2,11.4,7.4,28.5,1.1,0.4,19.1,18.6,,2.3,1.3,3.5,.131,,1.0,-0.4,0.5,0.8
198,Larry Johnson,Larry Johnson,SF,28,NYK,NYK,70,2412,15.8,.539,.071,.320,8.7,11.3,10.0,11.4,0.9,0.4,11.2,22.1,,4.0,2.9,6.9,.137,,1.1,-0.5,0.6,1.6
199,Charles Jones,Charles Jones,PF,40,HOU,HOU,24,127,7.8,.689,.000,.200,11.3,11.1,11.2,5.7,0.4,3.3,26.9,5.3,,0.2,0.0,0.2,.078,,-3.2,-0.1,-3.4,0.0
200,Dontae' Jones,Dontae' Jones,SF,22,BOS,BOS,15,91,3.8,.386,.404,.000,3.6,8.5,5.8,9.9,1.1,2.6,16.2,32.3,,-0.4,0.0,-0.3,-0.175,,-6.5,-4.3,-10.9,-0.2
201,Eddie Jones,Eddie Jones,SG,26,LAL,LAL,80,2910,18.0,.592,.366,.304,3.4,8.2,5.9,13.5,2.8,1.3,11.4,19.5,,6.8,3.2,10.1,.166,,2.9,1.1,4.0,4.4
202,Popeye Jones,Popeye Jones,PF,27,TOR,TOR,14,352,13.4,.443,.024,.150,15.3,17.2,16.2,8.6,1.5,0.6,10.6,18.9,,0.2,0.1,0.3,.038,,-1.3,-3.2,-4.5,-0.2
203,Michael Jordan*,Michael Jordan,SG,34,CHI,CHI,82,3181,25.2,.533,.067,.381,4.7,12.5,8.5,18.0,2.4,1.0,7.7,33.7,,10.4,5.4,15.8,.238,,5.9,1.0,6.9,7.1
204,Reggie Jordan,Reggie Jordan,SG,30,MIN,MIN,57,487,15.3,.515,.009,.637,13.4,9.2,11.3,15.1,3.7,1.3,17.2,15.9,,0.6,0.5,1.2,.114,,-0.1,1.4,1.3,0.4
205,Adam Keefe,Adam Keefe,C,27,UTA,UTA,80,2047,14.5,.605,.000,.472,11.6,14.8,13.3,6.7,1.4,0.9,12.2,13.2,,4.8,1.7,6.5,.153,,1.3,-0.6,0.6,1.3
206,Shawn Kemp,Shawn Kemp,PF,28,CLE,CLE,80,2769,17.5,.512,.007,.478,9.9,23.0,16.5,13.6,2.1,2.5,16.1,28.0,,0.9,5.9,6.8,.118,,-0.5,1.1,0.6,1.8
207,Tim Kempton,Tim Kempton,PF,34,TOT,8,47,-1.4,.222,.000,.000,9.2,5.0,7.2,9.3,1.1,2.9,30.8,12.2,,-0.2,0.0,-0.1,-0.147,,-10.2,-2.3,-12.5,-0.1
208,Steve Kerr,Steve Kerr,PG,32,CHI,CHI,50,1119,12.9,.581,.430,.162,1.4,6.5,3.9,13.2,1.3,0.3,7.7,14.0,,2.5,1.2,3.8,.161,,0.5,0.5,1.0,0.9
209,Jerome Kersey,Jerome Kersey,SF,35,SEA,SEA,37,717,12.6,.447,.043,.279,9.5,12.9,11.3,9.6,3.9,1.5,12.1,19.2,,0.0,1.2,1.2,.079,,-3.3,1.0,-2.3,-0.1
210,Jason Kidd*,Jason Kidd,PG,24,PHO,PHO,82,3118,16.4,.502,.271,.243,4.1,14.7,9.5,35.6,2.7,0.6,21.5,17.6,,3.2,4.8,8.0,.123,,1.5,1.6,3.1,4.0
211,Kerry Kittles,Kerry Kittles,SG,23,NJN,NJN,77,2814,17.5,.525,.228,.217,5.1,10.1,7.4,10.6,2.5,1.0,7.7,21.2,,6.2,2.2,8.4,.144,,2.9,0.2,3.1,3.7
212,Joe Kleine,Joe Kleine,C,36,CHI,CHI,46,397,5.5,.408,.000,.170,7.8,14.5,11.1,11.2,0.5,0.9,19.7,16.0,,-0.4,0.5,0.1,.016,,-6.3,-0.2,-6.5,-0.5
213,Brevin Knight,Brevin Knight,PG,22,CLE,CLE,80,2483,17.1,.515,.012,.424,3.4,9.1,6.3,43.7,4.2,0.6,21.6,16.7,,3.5,4.9,8.4,.163,,0.5,3.1,3.6,3.5
214,Travis Knight,Travis Knight,C,23,BOS,BOS,74,1503,13.6,.499,.126,.235,10.5,18.8,14.3,10.9,1.8,4.3,15.3,16.4,,1.1,1.9,3.0,.096,,-2.0,0.7,-1.2,0.3
215,Toni Kukoč*,Toni Kukoč,SF,29,CHI,CHI,74,2235,17.3,.525,.207,.260,6.2,10.6,8.4,23.4,1.8,1.2,14.1,21.9,,3.7,3.3,7.0,.150,,2.4,0.9,3.3,3.0
216,Christian Laettner,Christian Laettner,PF,28,ATL,ATL,74,2282,18.5,.576,.037,.485,7.6,17.2,12.6,14.6,1.7,2.2,17.1,21.7,,4.6,3.0,7.5,.159,,1.4,1.0,2.4,2.5
217,Andrew Lang,Andrew Lang,C,31,MIL,MIL,57,692,8.5,.452,.007,.399,9.8,17.3,13.5,3.5,1.4,2.9,16.4,13.3,,-0.1,0.8,0.7,.047,,-3.8,0.5,-3.3,-0.2
218,Antonio Lang,Antonio Lang,SF,25,MIA,MIA,6,29,14.9,.704,.000,1.600,8.4,11.8,10.1,5.6,3.8,0.0,31.9,20.1,,0.0,0.0,0.1,.122,,-3.0,0.5,-2.5,0.0
219,Rusty LaRue,Rusty LaRue,PG,24,CHI,CHI,14,140,7.3,.466,.327,.163,0.8,5.7,3.3,5.7,1.2,0.5,10.3,18.7,,0.0,0.1,0.1,.040,,-3.7,0.2,-3.6,-0.1
220,Priest Lauderdale,Priest Lauderdale,C,24,DEN,DEN,39,345,10.0,.458,.000,.543,9.0,25.7,17.1,11.6,1.1,3.7,22.6,26.8,,-0.9,0.2,-0.6,-0.087,,-6.4,-1.0,-7.4,-0.5
221,Jason Lawson,Jason Lawson,C,23,ORL,ORL,17,80,21.5,.670,.000,.667,11.5,28.6,19.9,10.7,2.8,3.6,9.3,12.3,,0.3,0.2,0.5,.280,,1.1,3.7,4.8,0.1
222,Tim Legler,Tim Legler,SG,31,WAS,WAS,8,76,-4.5,.217,.316,.211,2.9,3.1,3.0,5.3,0.7,0.0,16.2,14.5,,-0.3,0.0,-0.3,-0.165,,-10.9,-2.5,-13.4,-0.2
223,Voshon Lenard,Voshon Lenard,SG,24,MIA,MIA,81,2621,13.3,.547,.443,.210,3.3,9.5,6.5,11.8,1.2,0.4,9.6,18.4,,4.5,2.5,7.1,.129,,1.2,-0.3,0.9,1.9
224,Alton Lister,Alton Lister,C,39,POR,POR,7,44,2.4,.375,.000,.000,5.5,23.0,14.5,3.4,1.2,1.7,20.0,10.3,,-0.1,0.1,0.0,.021,,-8.9,1.9,-7.0,-0.1
225,Randy Livingston,Randy Livingston,PG,22,ATL,ATL,12,82,5.2,.352,.000,.417,1.5,6.9,4.3,8.8,4.7,1.7,29.7,11.4,,-0.2,0.1,0.0,-0.028,,-5.4,4.1,-1.3,0.0
226,Horacio Llamas,Horacio Llamas,C,24,PHO,PHO,8,42,8.6,.472,.143,.476,11.4,38.0,25.0,4.0,1.3,5.2,26.2,37.1,,-0.2,0.1,-0.1,-0.083,,-14.5,-2.2,-16.7,-0.2
227,Brad Lohaus,Brad Lohaus,PF,33,SAS,SAS,9,102,5.2,.426,.667,.143,3.6,9.6,6.8,7.4,0.5,1.4,11.8,11.6,,0.0,0.1,0.1,.043,,-3.9,-0.3,-4.2,-0.1
228,Grant Long,Grant Long,PF,31,DET,DET,40,739,10.0,.496,.034,.487,9.1,15.1,12.1,5.2,2.1,1.2,13.4,10.3,,0.6,1.0,1.6,.104,,-2.6,1.5,-1.1,0.2
229,Luc Longley,Luc Longley,C,29,CHI,CHI,58,1703,13.5,.492,.000,.243,7.6,15.4,11.5,15.5,1.1,2.6,16.2,21.2,,0.6,2.8,3.4,.096,,-1.9,1.1,-0.8,0.5
230,George Lynch,George Lynch,SF,27,VAN,VAN,82,1493,16.8,.526,.058,.306,11.4,16.5,13.9,13.8,2.3,1.9,15.1,20.5,,1.7,0.8,2.5,.079,,0.4,-0.6,-0.2,0.7
231,Sam Mack,Sam Mack,SF,27,VAN,VAN,57,1414,12.4,.519,.481,.138,2.4,8.4,5.4,11.9,1.5,0.5,10.4,20.8,,1.3,-0.2,1.1,.037,,0.3,-2.2,-1.9,0.0
232,Don MacLean,Don MacLean,SF,28,NJN,NJN,9,42,-6.5,.150,.200,.000,7.8,5.9,6.9,0.0,0.0,0.0,16.7,12.4,,-0.1,0.0,-0.2,-0.173,,-9.9,-5.1,-15.0,-0.1
233,Gerald Madkins,Gerald Madkins,SG,28,GSW,GSW,19,243,9.8,.499,.441,.206,0.9,5.9,3.3,27.9,2.8,0.3,26.0,9.0,,0.1,0.2,0.3,.057,,-2.3,2.0,-0.3,0.1
234,Rick Mahorn,Rick Mahorn,C,39,DET,DET,59,707,7.8,.490,.000,.264,10.9,22.0,16.4,3.3,1.1,0.7,20.4,11.9,,0.0,0.9,0.9,.064,,-4.5,-0.6,-5.0,-0.5
235,Dan Majerle,Dan Majerle,SG,32,MIA,MIA,72,1928,12.2,.562,.672,.116,3.0,13.0,8.2,13.0,1.9,0.6,12.3,12.7,,2.8,2.5,5.3,.131,,0.7,1.5,2.3,2.1
236,Karl Malone*,Karl Malone,PF,34,UTA,UTA,81,3030,27.9,.597,.004,.560,8.3,24.8,17.1,20.9,1.7,1.7,11.9,31.8,,12.1,4.3,16.4,.259,,6.6,0.7,7.3,7.1
