ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
118,Ed Davis,Ed Davis,PF,25,LAL,LAL,79,1840,20.0,.594,.000,.403,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,,4.6,1.6,6.3,.164,,1.4,0.1,1.5,1.6
119,Glen Davis,Glen Davis,PF,29,LAC,LAC,74,904,10.8,.495,.016,.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,,0.2,1.1,1.4,.072,,-3.9,0.8,-3.1,-0.3
120,Andre Dawkins,Andre Dawkins,SG,23,MIA,MIA,4,22,-5.0,.250,1.000,.000,0.0,10.7,5.5,6.6,0.0,0.0,14.3,15.0,,-0.1,0.0,-0.1,-0.172,,-9.0,-3.8,-12.8,-0.1
121,Austin Daye,Austin Daye,SF,26,TOT,34,344,8.2,.449,.504,.043,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,,-0.6,0.5,0.0,-0.001,,-3.9,-0.3,-4.2,-0.2
122,Dewayne Dedmon,Dewayne Dedmon,C,25,ORL,ORL,59,845,13.3,.568,.006,.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,,0.7,1.0,1.7,.099,,-3.3,-0.2,-3.5,-0.3
123,Matthew Dellavedova,Matthew Dellavedova,SG,24,CLE,CLE,67,1380,8.5,.493,.544,.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,,1.4,0.5,1.9,.067,,-2.0,-0.8,-2.8,-0.3
124,Luol Deng,Luol Deng,SF,29,MIA,MIA,72,2421,15.5,.561,.280,.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,.106,,1.1,-1.1,0.0,1.2
125,DeMar DeRozan,DeMar DeRozan,SG,25,TOR,TOR,60,2100,17.4,.510,.089,.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,,2.6,1.4,4.0,.090,,0.5,-1.4,-0.9,0.6
126,Boris Diaw,Boris Diaw,PF,32,SAS,SAS,81,1984,12.7,.526,.267,.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,,1.3,2.3,3.6,.088,,-0.6,0.2,-0.4,0.8
127,Gorgui Dieng,Gorgui Dieng,C,25,MIN,MIN,73,2193,17.2,.573,.012,.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15.0,,3.4,1.5,4.9,.108,,-0.1,0.3,0.2,1.2
128,Spencer Dinwiddie,Spencer Dinwiddie,PG,21,DET,DET,34,455,10.2,.394,.385,.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,,-0.3,0.4,0.1,.009,,-3.0,0.2,-2.8,-0.1
129,Joey Dorsey,Joey Dorsey,PF,31,HOU,HOU,69,854,11.1,.507,.007,.572,13.3,22.7,18.0,4.4,2.3,2.3,18.4,11.3,,0.4,1.5,1.9,.108,,-3.8,0.7,-3.1,-0.2
130,Toney Douglas,Toney Douglas,SG,28,NOP,NOP,12,177,11.2,.450,.353,.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0,17.2,,0.0,0.2,0.2,.046,,-3.5,1.7,-1.7,0.0
131,Chris Douglas-Roberts,Chris Douglas-Roberts,SG,28,LAC,LAC,12,103,3.3,.387,.333,.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0,10.7,,0.0,0.1,0.0,.020,,-5.6,-1.2,-6.8,-0.1
132,Goran Dragić,Goran Dragić,SG-PG,28,TOT,78,2640,17.4,.577,.258,.234,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,,5.4,1.4,6.8,.123,,1.6,-0.8,0.8,1.8
133,Zoran Dragić,Zoran Dragić,SG,25,TOT,16,75,8.2,.435,.467,.167,7.8,4.6,6.2,11.2,1.4,0.0,13.4,22.9,,-0.1,0.0,-0.1,-0.042,,-4.1,-3.6,-7.7,-0.1
134,Larry Drew II,Larry Drew II,PG,24,PHI,PHI,12,219,4.5,.388,.448,.052,0.5,7.3,3.7,33.9,1.4,0.0,29.6,16.8,,-0.5,0.1,-0.4,-0.087,,-7.1,-2.8,-9.9,-0.4
135,Andre Drummond,Andre Drummond,C,21,DET,DET,82,2502,21.4,.504,.002,.380,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,,3.4,4.3,7.7,.147,,0.6,-0.7,-0.1,1.2
136,Jared Dudley,Jared Dudley,SG,29,MIL,MIL,72,1717,12.3,.572,.454,.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,,2.0,2.1,4.1,.116,,-0.5,1.0,0.6,1.1
137,Tim Duncan*,Tim Duncan,C,38,SAS,SAS,77,2227,22.6,.560,.009,.380,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,,4.9,4.7,9.6,.207,,2.3,2.8,5.1,4.0
138,Mike Dunleavy,Mike Dunleavy,SF,34,CHI,CHI,63,1838,11.6,.573,.547,.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,.108,,-0.3,0.2,0.0,0.9
139,Kevin Durant,Kevin Durant,SF,26,OKC,OKC,27,913,27.6,.633,.340,.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,,3.8,1.0,4.8,.252,,8.6,1.4,10.0,2.8
140,Cleanthony Early,Cleanthony Early,SF,23,NYK,NYK,39,647,8.4,.447,.393,.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,,-0.8,0.4,-0.4,-0.030,,-3.7,-1.5,-5.2,-0.5
141,Wayne Ellington,Wayne Ellington,SG,27,LAL,LAL,65,1675,11.6,.504,.394,.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,,1.1,0.1,1.2,.034,,-0.5,-1.8,-2.3,-0.1
142,Monta Ellis,Monta Ellis,SG,29,DAL,DAL,80,2699,16.5,.509,.210,.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,,1.4,2.2,3.6,.065,,0.0,-0.1,-0.1,1.3
143,James Ennis,James Ennis,SF,24,MIA,MIA,62,1051,11.5,.541,.385,.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,,1.2,0.8,1.9,.088,,-1.0,-0.5,-1.5,0.1
144,Tyler Ennis,Tyler Ennis,PG,20,TOT,33,411,7.3,.411,.299,.049,1.9,7.7,4.8,27.3,2.2,1.0,22.2,20.6,,-0.8,0.5,-0.3,-0.040,,-4.1,-0.2,-4.3,-0.2
145,Jeremy Evans,Jeremy Evans,SF,27,UTA,UTA,38,266,20.5,.636,.086,.500,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,,0.9,0.4,1.3,.241,,2.0,2.1,4.2,0.4
146,Reggie Evans,Reggie Evans,PF,34,SAC,SAC,47,764,11.7,.490,.015,.708,14.9,29.0,22.2,6.1,1.4,0.5,20.0,13.0,,0.4,0.8,1.2,.074,,-1.6,-0.8,-2.4,-0.1
147,Tyreke Evans,Tyreke Evans,SG,25,NOP,NOP,79,2690,17.7,.508,.195,.250,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,,2.4,2.2,4.6,.082,,1.4,-0.2,1.2,2.2
148,Dante Exum,Dante Exum,PG,19,UTA,UTA,82,1817,5.7,.457,.635,.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,,-1.1,1.0,-0.1,-0.003,,-3.6,-0.7,-4.3,-1.1
149,Festus Ezeli,Festus Ezeli,C,25,GSW,GSW,46,504,16.2,.580,.000,.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,,0.8,0.9,1.7,.159,,-2.2,0.3,-1.8,0.0
150,Kenneth Faried,Kenneth Faried,PF,25,DEN,DEN,75,2086,18.4,.548,.011,.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,,3.5,2.1,5.6,.130,,0.6,-0.7,-0.1,1.0
151,Jordan Farmar,Jordan Farmar,PG,28,LAC,LAC,36,529,9.9,.513,.614,.070,1.7,7.1,4.5,18.0,1.9,0.8,16.4,16.6,,0.2,0.4,0.6,.053,,-1.2,-0.1,-1.4,0.1
152,Derrick Favors,Derrick Favors,PF,23,UTA,UTA,74,2280,21.8,.558,.007,.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,,5.0,3.3,8.3,.175,,1.9,0.6,2.5,2.6
153,Raymond Felton,Raymond Felton,PG,30,DAL,DAL,29,281,12.4,.480,.321,.142,0.8,9.4,5.1,21.9,2.0,1.2,13.8,20.7,,0.0,0.2,0.2,.039,,-1.3,-0.2,-1.4,0.0
154,Landry Fields,Landry Fields,SF,26,TOR,TOR,26,216,10.8,.527,.049,.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,,0.2,0.1,0.3,.072,,-1.4,1.2,-0.1,0.1
155,Evan Fournier,Evan Fournier,SG,22,ORL,ORL,58,1661,12.4,.546,.391,.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,,1.5,0.6,2.1,.059,,-0.5,-1.3,-1.8,0.1
156,Randy Foye,Randy Foye,SG,31,DEN,DEN,50,1087,11.0,.510,.654,.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,,0.6,0.4,1.0,.045,,-0.3,-0.9,-1.2,0.2
157,Jamaal Franklin,Jamaal Franklin,SG,23,DEN,DEN,3,13,4.9,.750,1.000,.000,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,,0.0,0.0,0.0,-0.063,,-3.8,-1.8,-5.6,0.0
158,Tim Frazier,Tim Frazier,PG,24,TOT,11,239,8.1,.406,.279,.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,,-0.3,0.2,-0.1,-0.017,,-4.5,-0.7,-5.2,-0.2
159,Jimmer Fredette,Jimmer Fredette,PG,25,NOP,NOP,50,509,9.8,.479,.289,.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,,0.0,0.2,0.2,.021,,-3.6,-1.2,-4.7,-0.4
160,Joel Freeland,Joel Freeland,C,27,POR,POR,48,617,12.2,.522,.000,.166,11.0,21.9,16.6,3.8,0.7,2.7,12.4,13.4,,0.6,0.9,1.6,.122,,-3.0,0.4,-2.6,-0.1
161,Channing Frye,Channing Frye,PF,31,ORL,ORL,75,1870,9.5,.546,.710,.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,,0.7,1.4,2.1,.053,,-1.5,-0.1,-1.5,0.2
162,Danilo Gallinari,Danilo Gallinari,SF,26,DEN,DEN,59,1426,16.8,.563,.530,.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,,3.0,1.0,3.9,.132,,2.6,-0.2,2.4,1.6
163,Langston Galloway,Langston Galloway,PG,23,NYK,NYK,45,1457,12.3,.489,.344,.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,,0.7,0.6,1.3,.043,,-1.5,-0.9,-2.3,-0.1
164,Francisco García,Francisco García,SF,33,HOU,HOU,14,200,3.6,.347,.714,.063,1.7,7.7,4.7,11.0,2.2,1.9,13.4,16.2,,-0.4,0.2,-0.2,-0.044,,-4.9,0.7,-4.2,-0.1
165,Kevin Garnett*,Kevin Garnett,PF,38,TOT,47,952,15.2,.496,.023,.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,,0.4,1.5,1.9,.096,,-1.2,1.9,0.7,0.7
166,Marc Gasol,Marc Gasol,C,30,MEM,MEM,81,2687,21.7,.558,.016,.410,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,,5.5,4.7,10.2,.182,,2.7,2.4,5.1,4.8
167,Pau Gasol,Pau Gasol,PF,34,CHI,CHI,78,2681,22.7,.550,.023,.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,,6.0,4.4,10.4,.187,,2.9,0.6,3.5,3.7
168,Rudy Gay,Rudy Gay,SF,28,SAC,SAC,68,2408,19.7,.556,.197,.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,,4.8,1.3,6.1,.122,,3.4,-0.7,2.7,2.9
169,Alonzo Gee,Alonzo Gee,SF,27,TOT,54,662,13.0,.548,.188,.414,5.9,9.5,7.7,5.8,2.7,0.8,13.0,16.7,,0.6,0.6,1.2,.086,,-1.3,0.7,-0.6,0.2
170,Paul George,Paul George,SF,24,IND,IND,6,91,13.0,.492,.449,.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,,-0.2,0.2,0.0,-0.008,,-2.3,0.1,-2.2,0.0
171,Taj Gibson,Taj Gibson,PF,29,CHI,CHI,62,1692,16.1,.545,.000,.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,.137,,-0.5,0.1,-0.4,0.7
172,Manu Ginóbili,Manu Ginóbili,SG,37,SAS,SAS,70,1587,16.2,.544,.438,.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,,1.4,2.3,3.7,.111,,0.9,0.9,1.7,1.5
173,Rudy Gobert,Rudy Gobert,C,22,UTA,UTA,82,2158,21.6,.627,.005,.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,,5.0,4.3,9.3,.206,,1.7,2.5,4.2,3.4
174,Drew Gooden,Drew Gooden,PF,33,WAS,WAS,51,864,11.9,.469,.214,.159,9.6,19.3,14.5,8.6,1.2,0.8,8.7,17.0,,0.5,1.2,1.7,.094,,-1.5,0.1,-1.4,0.1
175,Archie Goodwin,Archie Goodwin,SG,20,PHO,PHO,41,535,11.2,.486,.204,.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,,-0.2,0.4,0.2,.014,,-2.8,-0.6,-3.4,-0.2
176,Aaron Gordon,Aaron Gordon,PF,19,ORL,ORL,47,797,11.4,.517,.231,.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,,0.3,0.7,1.0,.060,,-2.6,-0.1,-2.7,-0.2
177,Ben Gordon,Ben Gordon,SG,31,ORL,ORL,56,790,10.6,.538,.329,.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,,0.1,0.2,0.3,.015,,-2.0,-2.2,-4.2,-0.4
178,Drew Gordon,Drew Gordon,PF,24,PHI,PHI,9,71,3.7,.428,.158,.105,10.2,17.7,13.7,4.8,0.7,0.0,28.7,17.1,,-0.2,0.1,-0.1,-0.093,,-7.1,-2.4,-9.5,-0.1
179,Eric Gordon,Eric Gordon,SG,26,NOP,NOP,61,2018,12.7,.544,.454,.192,1.6,7.4,4.5,17.6,1.3,0.5,14.0,19.8,,2.2,0.7,2.9,.069,,0.2,-1.2,-1.0,0.5
180,Marcin Gortat,Marcin Gortat,C,30,WAS,WAS,82,2453,18.2,.587,.004,.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,,4.4,4.2,8.6,.168,,0.6,0.9,1.5,2.1
181,Danny Granger,Danny Granger,SF,31,MIA,MIA,30,613,8.6,.527,.519,.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,,0.2,0.3,0.6,.046,,-2.5,-1.3,-3.9,-0.3
182,Jerami Grant,Jerami Grant,SF,20,PHI,PHI,65,1377,8.7,.470,.443,.548,3.7,12.3,7.8,9.4,1.5,4.0,16.3,16.5,,-0.9,1.4,0.5,.019,,-3.9,0.6,-3.3,-0.5
183,Danny Green,Danny Green,SG,27,SAS,SAS,81,2312,16.5,.596,.619,.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,,4.0,3.9,7.8,.163,,2.6,2.0,4.6,3.8
184,Draymond Green,Draymond Green,PF,24,GSW,GSW,79,2490,16.4,.540,.430,.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,,3.3,5.2,8.5,.163,,0.7,2.8,3.5,3.5
185,Erick Green,Erick Green,PG,23,DEN,DEN,43,410,8.9,.436,.290,.074,1.8,6.6,4.1,15.1,1.5,0.0,7.7,19.1,,-0.1,0.1,0.0,.000,,-3.0,-1.3,-4.3,-0.2
186,Gerald Green,Gerald Green,SG,29,PHO,PHO,74,1446,15.4,.532,.497,.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,,1.0,1.0,1.9,.065,,1.2,-1.5,-0.3,0.6
187,JaMychal Green,JaMychal Green,PF,24,TOT,24,164,14.9,.603,.128,.213,13.3,18.0,15.7,4.0,1.6,2.4,21.4,18.3,,0.1,0.3,0.4,.119,,-1.9,0.6,-1.3,0.0
188,Jeff Green,Jeff Green,SF,28,TOT,78,2454,14.4,.534,.302,.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,,2.7,2.4,5.2,.101,,0.5,-0.7,-0.2,1.2
189,Willie Green,Willie Green,SG,33,ORL,ORL,52,951,7.9,.477,.395,.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,,-0.4,0.4,-0.1,-0.003,,-3.2,-1.0,-4.2,-0.5
190,Blake Griffin,Blake Griffin,PF,25,LAC,LAC,67,2356,22.8,.551,.022,.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,,6.6,2.4,9.0,.183,,3.8,0.2,4.0,3.6
191,Jorge Gutiérrez,Jorge Gutiérrez,PG,26,TOT,20,175,11.0,.567,.073,.317,3.3,12.9,8.1,19.6,1.8,0.0,20.4,15.2,,0.1,0.2,0.3,.088,,-4.5,1.0,-3.5,-0.1
192,P.J. Hairston,P.J. Hairston,SG,22,CHO,CHO,45,687,9.0,.446,.606,.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,,-0.5,0.8,0.3,.022,,-2.6,-0.2,-2.9,-0.1
193,Jordan Hamilton,Jordan Hamilton,SF,24,LAC,LAC,14,122,8.3,.543,.600,.000,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,,0.1,0.1,0.1,.059,,-1.7,-0.7,-2.4,0.0
194,Justin Hamilton,Justin Hamilton,C,24,TOT,41,712,14.6,.551,.174,.264,9.3,12.7,11.0,8.1,2.0,3.4,11.6,14.2,,1.0,0.5,1.5,.102,,-0.5,-0.4,-0.8,0.2
195,Tyler Hansbrough,Tyler Hansbrough,PF,29,TOR,TOR,74,1058,13.3,.597,.042,.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,.156,,-0.7,-0.6,-1.3,0.2
196,Tim Hardaway Jr.,Tim Hardaway Jr.,SG,22,NYK,NYK,70,1681,12.1,.512,.494,.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,,0.8,0.0,0.8,.023,,0.2,-3.0,-2.8,-0.3
197,James Harden,James Harden,SG,25,HOU,HOU,81,2981,26.7,.605,.378,.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,,12.2,4.2,16.4,.265,,7.0,1.8,8.8,8.1
198,Maurice Harkless,Maurice Harkless,SF,21,ORL,ORL,45,674,8.4,.449,.354,.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,,-0.3,0.6,0.3,.021,,-3.8,0.2,-3.6,-0.3
199,Devin Harris,Devin Harris,PG,31,DAL,DAL,76,1685,14.8,.559,.508,.309,0.8,8.0,4.4,20.4,2.3,0.7,12.5,18.0,,2.9,1.3,4.2,.120,,0.6,0.8,1.4,1.4
200,Gary Harris,Gary Harris,SG,20,DEN,DEN,55,719,4.9,.395,.475,.217,3.0,6.7,4.8,5.9,2.7,0.8,13.8,16.6,,-1.2,0.5,-0.7,-0.046,,-5.6,0.3,-5.3,-0.6
201,Joe Harris,Joe Harris,SG,23,CLE,CLE,51,493,5.6,.537,.700,.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,,0.0,0.2,0.2,.018,,-4.0,-1.6,-5.6,-0.4
202,Tobias Harris,Tobias Harris,SF,22,ORL,ORL,68,2369,16.7,.551,.252,.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,,3.0,1.8,4.8,.098,,1.1,-0.6,0.5,1.5
203,Udonis Haslem,Udonis Haslem,PF,34,MIA,MIA,62,995,10.6,.488,.042,.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,,0.4,1.0,1.4,.066,,-3.0,-0.8,-3.7,-0.4
204,Spencer Hawes,Spencer Hawes,PF,26,LAC,LAC,73,1274,9.8,.478,.424,.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,,-0.3,1.5,1.2,.044,,-3.0,0.7,-2.3,-0.1
205,Chuck Hayes,Chuck Hayes,C,31,TOR,TOR,29,255,10.4,.492,.000,.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,,0.3,0.2,0.5,.091,,-2.1,1.0,-1.0,0.1
206,Gordon Hayward,Gordon Hayward,SF,24,UTA,UTA,76,2618,20.2,.567,.304,.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,,5.8,2.9,8.7,.159,,3.5,0.5,4.0,4.0
207,Brendan Haywood,Brendan Haywood,C,35,CLE,CLE,22,119,9.1,.490,.000,.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9,17.3,,-0.2,0.2,0.0,.008,,-7.0,0.7,-6.3,-0.1
208,Gerald Henderson,Gerald Henderson,SG,27,CHO,CHO,80,2315,13.2,.514,.161,.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,,1.3,2.3,3.6,.074,,-1.3,0.0,-1.4,0.4
209,Xavier Henry,Xavier Henry,SF,23,LAL,LAL,9,86,4.9,.424,.000,1.846,2.5,2.7,2.6,4.8,1.8,0.0,11.3,13.7,,-0.1,0.0,-0.1,-0.030,,-4.9,-2.3,-7.2,-0.1
210,John Henson,John Henson,C,24,MIL,MIL,67,1228,18.0,.578,.000,.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,,1.3,2.4,3.6,.142,,-1.5,2.2,0.7,0.8
211,Roy Hibbert,Roy Hibbert,C,28,IND,IND,76,1926,15.4,.501,.003,.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,,1.0,3.2,4.2,.105,,-1.8,0.6,-1.2,0.4
212,J.J. Hickson,J.J. Hickson,C,26,DEN,DEN,73,1411,14.3,.504,.004,.438,11.1,24.0,17.3,6.5,1.3,1.9,14.9,19.7,,0.5,1.4,1.8,.062,,-1.6,-1.1,-2.7,-0.2
213,Nenê,Nenê,PF,32,WAS,WAS,67,1693,14.3,.534,.008,.336,5.7,17.0,11.5,12.0,2.0,1.0,15.2,21.8,,0.5,2.5,3.0,.086,,-1.7,0.9,-0.8,0.5
214,George Hill,George Hill,PG,28,IND,IND,43,1267,21.5,.579,.361,.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,,3.7,1.6,5.4,.203,,4.1,1.2,5.3,2.3
215,Jordan Hill,Jordan Hill,C,27,LAL,LAL,70,1874,16.2,.494,.014,.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,.055,,-0.6,-1.6,-2.2,-0.1
216,Solomon Hill,Solomon Hill,SF,23,IND,IND,82,2381,10.2,.507,.328,.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,,0.9,2.6,3.5,.072,,-2.0,0.5,-1.5,0.3
217,Kirk Hinrich,Kirk Hinrich,SG,34,CHI,CHI,66,1610,6.8,.468,.441,.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,,-0.3,1.3,1.0,.030,,-3.8,0.0,-3.8,-0.7
218,Jrue Holiday,Jrue Holiday,PG,24,NOP,NOP,40,1303,18.8,.522,.253,.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,,2.3,1.1,3.4,.124,,2.5,0.3,2.8,1.6
219,Justin Holiday,Justin Holiday,SG,25,GSW,GSW,59,657,12.1,.498,.464,.191,2.0,9.7,6.0,10.1,3.0,1.4,10.2,18.8,,0.2,1.0,1.3,.092,,-2.4,1.0,-1.4,0.1
220,Ryan Hollins,Ryan Hollins,C,30,SAC,SAC,46,441,13.1,.648,.000,.659,9.6,16.6,13.2,5.0,0.7,3.4,19.1,13.1,,0.7,0.3,1.0,.104,,-2.1,-0.1,-2.3,0.0
221,Rodney Hood,Rodney Hood,SG,22,UTA,UTA,50,1064,12.3,.529,.455,.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,,1.3,0.9,2.2,.098,,-1.0,0.3,-0.7,0.3
222,Al Horford,Al Horford,C,28,ATL,ATL,76,2318,21.4,.563,.037,.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,,5.1,3.6,8.7,.179,,2.6,1.5,4.1,3.6
223,Dwight Howard,Dwight Howard,C,29,HOU,HOU,41,1223,19.2,.596,.005,.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,,1.4,2.2,3.6,.140,,-0.3,-0.1,-0.4,0.5
224,Lester Hudson,Lester Hudson,SG,30,LAC,LAC,5,56,16.0,.571,.429,.286,2.1,13.8,8.0,12.6,5.4,1.5,16.0,15.1,,0.1,0.1,0.2,.141,,-0.7,4.8,4.1,0.1
225,Robbie Hummel,Robbie Hummel,SF,25,MIN,MIN,45,742,9.7,.536,.297,.169,4.6,16.4,10.3,5.6,1.1,1.0,8.9,12.1,,0.7,0.1,0.8,.050,,-2.7,-1.4,-4.1,-0.4
226,Kris Humphries,Kris Humphries,PF,29,WAS,WAS,64,1345,15.4,.512,.016,.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,,1.6,2.1,3.8,.134,,-1.0,0.0,-1.0,0.3
227,Serge Ibaka,Serge Ibaka,PF,25,OKC,OKC,64,2116,16.6,.549,.261,.140,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,,2.9,2.7,5.6,.127,,0.5,0.4,0.9,1.6
228,Andre Iguodala,Andre Iguodala,SF,31,GSW,GSW,77,2069,12.3,.553,.427,.230,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,,2.3,2.8,5.1,.117,,-0.4,1.4,0.9,1.5
229,Ersan İlyasova,Ersan İlyasova,PF,27,MIL,MIL,58,1319,16.8,.554,.341,.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,,2.3,1.7,4.0,.146,,1.6,-0.5,1.1,1.0
230,Joe Ingles,Joe Ingles,SF,27,UTA,UTA,79,1673,9.6,.533,.571,.113,1.5,10.5,6.0,16.8,2.3,0.5,20.9,12.9,,0.5,1.6,2.2,.062,,-2.3,1.1,-1.2,0.3
231,Kyrie Irving,Kyrie Irving,PG,22,CLE,CLE,75,2730,21.5,.583,.306,.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,,8.4,2.0,10.4,.183,,4.4,-0.4,4.1,4.2
232,Jarrett Jack,Jarrett Jack,PG,31,BRK,BRK,80,2241,14.6,.522,.179,.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,,1.1,1.4,2.6,.055,,-0.4,-0.7,-1.1,0.5
233,Reggie Jackson,Reggie Jackson,PG,24,TOT,77,2268,17.2,.511,.242,.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,,3.3,1.7,4.9,.104,,1.8,-0.6,1.1,1.8
234,Bernard James,Bernard James,C,29,DAL,DAL,16,158,16.0,.593,.000,.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,,0.4,0.2,0.5,.165,,-0.5,1.2,0.8,0.1
235,LeBron James,LeBron James,SF,30,CLE,CLE,69,2493,25.9,.577,.265,.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,,7.4,2.9,10.4,.199,,6.1,1.0,7.1,5.7
236,Al Jefferson,Al Jefferson,C,30,CHO,CHO,65,1992,19.7,.500,.005,.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,,1.3,3.4,4.7,.113,,0.9,0.7,1.6,1.8
